data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"05/06/2022";"19:32:00";"240";"ac03 - Aci";"77,6";"BR-364/GO";"Leste";"Colisão Transversal";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"05/06/2022";"19:56:00";"248";"ac03 - Aci";"759,7";"BR-365/MG";"Leste";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"08/06/2022";"11:21:00";"151";"ac03 - Aci";"723";"BR-365/MG";"Leste";"Colisão Traseira";0;0;0;0;0;0;0;0;0;2;2;0;0;0;0
"09/06/2022";"06:38:00";"24";"ac02 - Aci";"63,96";"BR-364/GO";"Oeste";"Capotamento";0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
"09/06/2022";"10:33:00";"112";"ac03 - Aci";"124";"BR-364/GO";"Leste";"Choque - Talude ou Barranco";0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"09/06/2022";"13:16:00";"172";"ac02 - Aci";"753,9";"BR-365/MG";"Oeste";"Colisão Transversal";1;0;0;1;0;0;0;0;0;0;2;0;1;0;0
"09/06/2022";"18:05:00";"271";"ac01 - Aci";"671,3";"BR-365/MG";"Leste";"Atropelamento - Pedestre";1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"11/06/2022";"01:47:00";"14";"ac02 - Aci";"685,6";"BR-365/MG";"Oeste";"Choque - Elemento de Drenagem";0;0;2;0;0;0;0;0;0;0;1;1;0;0;0
"11/06/2022";"06:36:00";"36";"ac03 - Aci";"816,86";"BR-365/MG";"Oeste";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"11/06/2022";"17:19:00";"214";"ac03 - Aci";"663";"BR-365/MG";"Oeste";"Colisão Traseira";1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"12/06/2022";"02:02:00";"19";"ac02 - Aci";"823,77";"BR-365/MG";"Oeste";"Choque - Defensa metálica";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"14/06/2022";"07:15:00";"41";"ac03 - Aci";"680,9";"BR-365/MG";"Oeste";"Colisão lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"15/06/2022";"09:52:00";"107";"ac02 - Aci";"753,02";"BR-365/MG";"Oeste";"Colisão Transversal";0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
"16/06/2022";"09:05:00";"106";"ac03 - Aci";"9,85";"BR-364/GO";"Leste";"Choque - Sinalização";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16/06/2022";"10:32:00";"136";"ac03 - Aci";"93";"BR-364/GO";"Oeste";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"18/06/2022";"20:20:00";"253";"ac03 - Aci";"772,4";"BR-365/MG";"Leste";"Atropelamento de Animal";0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
